"artist_name","album_name","release_date","album_id","year","song_id","song_name","tempo","loudness","p1","p2","p3","p4","p5","p6","p7","p8","p9","p10","p11","p12","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","genre","rock"
"Slowdive","Just For A Day","1991-01-01","6jv4Pjr83H0hbeJIOOVvG2",1991,"2dwVzyDnJrkTZrfFMBVxv0","Primal",93.5615743233519,-9.00932817068683,0.28754607446345,0.521172429829519,0.802640762701558,0.339214463159748,0.249087015273585,0.194224748393612,0.177831707043445,0.200767100611588,0.161838283729291,0.448482389443061,0.155085541230013,0.158180605063338,48.383786780131,-6.21840404823179,47.3790942796375,2.19211123544506,14.2775057310706,-19.9046716375577,-0.0853437534086121,0.266204317530362,-9.03186635163685,-1.41345447858506,-9.24258206844262,-12.3221454096788,"dream",0
"Slowdive","Back To Mine: Tycho","2022-09-30","4XP5VCPLd7dcVVyTt2QDHM",2022,"7H1rAPEQnP4X9GBc3xl5kx","Sugar For The Pill - Radio Edit",96.9957243412103,-17.4274563036459,0.482099696775459,0.513422511625648,0.203777622257714,0.123226551194162,0.255385830916125,0.182008270468744,0.518242196821789,0.441254066359236,0.623499093517582,0.715023576771759,0.498147627480718,0.3519823421413,39.9985544058377,-13.679775516699,-11.1397556604557,-10.009053003849,0.837038631257376,-15.2277785863758,-8.77155553386459,2.32116361644705,-3.14498526991995,-1.9748461941955,-9.93957194655183,-7.022690917661,"dream",0
"The xx","xx","2009-08-18","6tzQKMilI02kn1lzLklDI8",2009,"6i5tYaGlOFDLILEB6HfJAa","Islands",93.3083332552519,-10.5352374218472,0.328646321143769,0.261744393653196,0.374100279194742,0.214755729125542,0.304903215253172,0.21654873719221,0.140471318011342,0.605204824456626,0.475208349744512,0.41385671725223,0.233448032359346,0.228042414649018,45.8294096175309,21.5829458339264,90.7065614445784,21.8607103575585,48.7052145147946,-25.774342456128,2.47011814468271,1.99144516548164,-9.45644627851022,-5.01424669181235,-8.46057250008892,-0.293961268945565,"dream",0
"Hail The Sun","Reimagined","2021-01-15","0vVvxrgKBgW6JzS5hYZzO2",2021,"7mQKocr36ZM2Q7EGjOgbZR","Secret Wars (Reimagined)",143.66556914336,-19.2839513948225,0.149304695185331,0.168900935340258,0.257727262160614,0.0943779761344088,0.435163618609859,0.0667100735044764,0.129818465414317,0.154707000391031,0.137199730604827,0.542017192251488,0.108720397750168,0.237243331345302,38.5331861976567,-96.2717386739013,-7.45352726296341,-13.9550631155883,7.68984106593471,-36.8998925828734,7.63621739810746,1.49747109386295,-5.26182908154828,-3.60371328043391,-5.79913143455983,5.2630300284897,"dream",0
"Dream, Ivory","About A Boy","2022-09-30","2Pz55SWZIQb3Y7uUbgPzVc",2022,"5JKiKGfr4RMtoxRc6Fcumu","M.O.V.E. O.N.",130.960182511073,-4.49844649187227,0.429484781349351,0.323007756965805,0.521925601160383,0.294054132991593,0.342453941782363,0.31037708095398,0.410545295361555,0.595691775070674,0.289180109540401,0.382559821980827,0.216318225719719,0.396250720433112,53.0006822504585,23.6457182779207,26.2378989698666,-12.2016317328477,23.7714550809979,-24.098382412829,-2.89746665511825,-2.4604927926782,-12.5500118560598,-6.0551577514214,-7.57272710640388,-5.99927699261244,"dream",0
"Grouper","Dragging a Dead Deer Up a Hill","2008-01-01","0r1ffFQRFvtthTdLV2ZPWL",2008,"7smnmEyvR4MtnyqK9eiAjx","Stuck",127.691123375603,-7.31860658437387,0.473199757500619,0.242752574050766,0.197553222956168,0.145291354623328,0.259214399319314,0.287139270744579,0.385769161868744,0.480278328245145,0.235914778812189,0.319810737526519,0.340836852402678,0.542833558790845,50.638421487811,11.154754433286,8.58982091164891,-17.0193607484616,12.3749414195273,-39.8556552224762,4.42784687271239,0.814212074002312,6.68135948948691,6.44340978207928,-4.57530438849662,-4.03167986806652,"dream",0
"Tanukichan","GIZMO","2023-03-03","1F5jpU73g7PFGFWdwq09Z0",2023,"1zwHjrB2jrx74dN8MfxoHS","Take Care",155.239398130515,-6.1902999317239,0.483354818098491,0.429035314193194,0.53920836576595,0.613699587596246,0.519805374347488,0.491393486699115,0.372201154404688,0.533900462875947,0.304678980006364,0.240757396521254,0.344526998550341,0.282160577109252,51.1235460721923,92.2842061151595,-16.2430293908948,-17.4209013274197,-19.9401485222186,-26.4220544216823,-13.8254317161471,-1.44401596274165,-5.56406149775625,-2.56640905870625,-8.63998871286751,-0.774949100392359,"dream",0
"Narrow Head","Satisfaction","2020-08-14","0m3hGU2BkS3t3zBdavqmNg",2020,"0sg0JxIhkrB7xxQKLIa1F2","Nancy France",124.709018298822,-4.53372757878045,0.290363921367049,0.365776061724077,0.250359556275153,0.237490238599897,0.611105051327852,0.245574208355963,0.4148421295455,0.275968821512438,0.268600724214266,0.393447627821595,0.192827820912625,0.480643948270308,53.1312272256696,64.5879635869719,52.1700535044635,-0.3859484232845,5.62854387659649,-24.9577836366143,9.55462361784971,3.42323929807756,-10.6338948964547,-1.4946064927542,-4.21433818837127,0.299526777277517,"dream",0
"Circa Survive","Electric Moose","2022-01-14","0QqcwRo4Mz6rhxjqvdmWyM",2022,"0yOhxe9WJIOxY25IhoYmq6","Electric Moose",120.078671047791,-5.17895335087557,0.504948535667534,0.33395872015489,0.413557263798126,0.568908828682563,0.302410273608563,0.346489279558372,0.201610649532146,0.306180460562897,0.173795440610726,0.238385457421052,0.465564788663266,0.24076064110438,51.916877120778,49.3869663550653,-4.69066738215496,-9.00793035513509,-16.0057498303791,-19.5276106850515,-0.440655697137724,-2.20059946294786,-9.7339816257258,-3.57031799350707,-9.03591323327217,1.00996894519885,"dream",0
"Day Wave","Pastlife (Deluxe)","2022-12-02","0vSwt0ateYFyLzdZDqAZyc",2022,"1IUxnIcDEzOYImd3TRXOs0","Before We Knew",152.444136715043,-10.0563863430393,0.382472140358444,0.299372915148929,0.200030820233909,0.238278817683497,0.441367055651478,0.326659102623911,0.715142478340539,0.37952404611673,0.317980234021435,0.372377246357231,0.296612887712856,0.760951163380603,47.0652653645713,15.4168433339507,17.6444454474122,-1.64462364965555,47.5419145658509,-24.5445412920594,0.154729006124745,-4.71958208270281,-3.16996233197691,-6.9986584340334,-11.3383006391721,-7.65993523755963,"dream",0
"Echo & the Bunnymen","B-Sides and Live (2001 - 2005)","2007-12-03","3HH0qCh6DvX58zHJIGUNsX",2007,"0c5m2j86FgcfJocwnls4u0","Marble Towers",99.1540247895915,-11.6866287588874,0.546809978514716,0.229081685830509,0.227471494970164,0.448425137972404,0.154233877143592,0.295529737011334,0.139463249600636,0.453642740655848,0.275609912596241,0.153583011896679,0.301577902545579,0.126713010450529,46.595699685178,24.0240079662817,59.0225145625825,0.317587323471544,46.8723328172534,-32.4187292437245,0.44120909603911,1.73949101778404,-5.181536918336,-0.226714233988861,-6.21384709034852,1.8043045377436,"dream",0
"Sharon Van Etten","In My Room","2021-01-27","2LPetL2iAG5jqVLPaKJPHc",2021,"0uyzIps7qIdNKOVIvR6Ex0","In My Room",120.04808046052,-7.26126664597463,0.384208528974405,0.659223729529911,0.232415050348673,0.30994566123211,0.367598243449783,0.278574419282514,0.411526603252272,0.313250498174246,0.397640000902651,0.157785989674984,0.18534116419464,0.316353439830527,49.2005198139504,7.1572140655654,-7.03803694429936,-11.0286822668962,21.5345342946414,-28.5628316140958,21.8541399314173,-1.48934229998397,1.86437575595879,-1.85902096365559,-10.1512474025971,10.7408656017417,"dream",0
"The xx","Sunset (Jamie Jones Remix)","2013-04-01","6WbtzmiGvo97AhSe1Rpfb8",2013,"2XjHOqOMi9tfjJSvIw2GuO","Sunset - Jamie Jones Remix",104.242763395068,-12.5119738482451,0.228350375379124,0.394561642859817,0.163935878059957,0.240930480909647,0.176813598745081,0.20682459279322,0.500033025784859,0.17431818602864,0.256076846271528,0.172007660524612,0.343274198914829,0.29917373665601,45.3366514964348,6.09090789361539,-11.4976132763229,-15.6858297158423,10.1728748749182,-25.4491199281693,4.8556758730763,0.00937265335670302,-7.16826032642516,-3.81228099153402,-9.44021738414109,0.257421617620575,"dream",0
"The Sundays","All Hits 90s","2022-07-01","6TrIOoBzxckZkxRvAnvKVP",2022,"1eSD1dxLuditmcJgYL5irp","Tell Me When",75.0326356549398,-8.08244120548722,0.399086973173505,0.668364951578732,0.325125146541169,0.305874632146174,0.186037671618586,0.333944798842342,0.200620793827771,0.138899745074388,0.295717360087445,0.210146579197559,0.453542086740401,0.207488718346432,49.0946220035292,3.88681602969327,-14.4826599771169,-3.65072470829539,-16.5015716959214,-26.1075876948119,0.667936521004447,-4.35454090331622,-17.5427268558749,-8.00057454532183,-10.3877905498328,3.83951857088374,"dream",0
"Mazzy Star","Queens and Queens","2023-03-19","1ppcaA16MvNQmSWMpoaTAd",2023,"5GH0yQNTgAac9KW3qu5gVE","Pretty When You Cry",124.399835601302,-14.7543627414714,0.245798597831683,0.3396314883984,0.311791267876418,0.42211632531412,0.617439191950072,0.462362730356984,0.47636687873625,0.361783564439082,0.397563326363087,0.513440708430003,0.337029144493838,0.514699709572646,43.1848608873513,-24.0507942774961,1.20985125947396,-16.1885927203641,17.5754800827961,-25.183457461701,-17.9546498226502,-2.27110783000648,-1.96277061506303,-2.98833516008239,-3.24464078208163,10.8172933492909,"dream",0
"Alexandra Savior","True Detective (Music From The HBO Series)","2015-08-14","0LWE1LoGRUmfXZpnWBWVRo",2015,"6QrEMjyqNXkBPST3SEN575","The Angry River - From The HBO Series True Detective",97.2639960692494,-7.29104339938358,0.440944767812037,0.728383190818724,0.286239304576874,0.300959962729389,0.418915358158664,0.31341564022804,0.43349271679704,0.284644854523987,0.405949417860305,0.332849373743562,0.229724832935341,0.321308952616714,49.5794312092092,51.2248003222301,28.2961087110982,2.50975434137152,20.7220031190319,-36.6288526658404,2.38305883631674,-1.72170208952156,-4.69098945571612,2.13808647353666,-10.6044220168296,-7.44494737978227,"dream",0
"Movements","At Home - Alt Edition","2020-05-15","7b5NUwcJCWslKbDofMweq1",2020,"6YCuQCM3fntRXPXE1RhyPX","Closing Time",152.0926707442,-5.66250357483025,0.260860232816895,0.526220940996927,0.715497922693972,0.335873262996029,0.314432987518812,0.266590309966566,0.400963816667835,0.437243041198091,0.231728063428149,0.310793875630971,0.160458305185539,0.25449421432868,50.744275153283,36.9012290096043,8.89889435560558,1.13101992177762,-12.0818125941832,-14.8301301468026,-13.8062273226934,-1.89799765173486,-6.99144727255478,-4.38629665955724,-9.01479930726131,-1.79747567971648,"dream",0
"Nico","The Velvet Underground & Nico (45th Anniversary / Super Deluxe Edition)","1967-03-12","1b27KQt4bBP2hlgrHbQMIw",1967,"5cyqKChwCZpu7VLaxQA9Qu","I'll Be Your Mirror - Mono Single - Alternate Ending",65.5847410763649,-14.0603380120695,0.668239067147051,0.295949000964432,0.255933138373865,0.245333785762206,0.530661533211469,0.600588542288267,0.284906387546743,0.440758121614419,0.23818719154567,0.377114896672365,0.265947873060319,0.450424244013779,43.6300429083258,-58.8568996458795,59.1106906592795,7.20762600083603,9.12315565743119,-30.2798747703505,-7.29750542649811,3.01618249381756,-19.3364227140282,-10.5801932736848,0.492566962520265,7.41146951762781,"dream",0
"Circa Survive","Descensus","2014-01-01","19hSRI8afcKMPb6XPmfmTX",2014,"7fqMpfZiTffa54qQOb9BE2","Schema",99.6206655225845,-10.5837558990302,0.165187691486042,0.129081568040942,0.155289811098732,0.647140980874138,0.168533538778461,0.158421652974129,0.0680573147888213,0.149557146399461,0.251433796766807,0.155923071103055,0.550106904257223,0.130605787693442,45.9936339338552,-17.2057220184617,-48.0201835510543,-21.41445794609,10.6623456341525,-27.7701526294759,5.16630617582529,-8.49217793341309,-0.981332986756761,-4.28529061959264,-11.6043410822599,-1.37306041539303,"dream",0
"Nico","The Frozen Borderline: 1968-1970","2007-01-01","653PX0xKeiLaGOTzubK2KG",2007,"3sYlDKIExHC8tMef5mTWSD","On The Desert Shore (All That Is My Own) - Demo",196.543785485865,-16.1950148353955,0.380267222786173,0.766566317346005,0.541379092784459,0.352336643625944,0.232386262662271,0.224213219120021,0.393946016681055,0.273029986265811,0.321149051303567,0.235914099082253,0.188771657563605,0.181583701556867,38.0326084413709,-29.1187944839319,-81.9353567977629,19.5429898157133,18.9405722114996,-24.9576354559957,-22.5711348115269,-30.4940942527258,5.93205296156585,-2.09558369171711,-13.0904699493892,-3.58623631917409,"dream",0
"Beach House","7","2018-05-11","2nqN17GamlZsJIzS5KeXmJ",2018,"6e9ccJj4aThLaCtxkNkD6R","Woo",143.29474931759,-3.35596746730761,0.414605451464732,0.304930918600289,0.344418125822852,0.564955554088981,0.247150836316649,0.310774946465181,0.271538192721948,0.453180374205422,0.625151667193484,0.357104860029519,0.523846780274319,0.230821870078509,54.6979454557325,24.4803318446396,25.2526499547265,-3.54484317469025,10.2623913425638,-32.4080570773836,20.9309767950197,-0.91341036840563,-5.98280543796322,-1.33874828437964,-9.38533659095505,2.72951507098049,"dream",0
"Circa Survive","Juturna: Deluxe 10 Year Anniversary Edition","2015-10-30","7ASzRA4zWjU7s09wDJrTjy",2015,"3ShuMblFwRLqmKLgra4J6T","Learned Some Shit (B-Side)",127.077206403523,-5.77361325065025,0.581208458093364,0.845816732452092,0.376012803654227,0.384617279952287,0.302322795675974,0.439823498369317,0.491561464409337,0.290208246332705,0.3909161465593,0.215095031051039,0.308057085343249,0.280553690395302,52.1406533391345,61.0143176468679,14.2547206181609,-3.8640306374832,14.458373291391,-32.9286566247085,11.8173373188451,9.2124468792508,-8.33408929617836,0.411244036136769,-12.4752023290236,1.79984763942803,"dream",0
"The xx","Coexist (Deluxe Edition)","2022-11-21","1pWbq3uze6romelU3eWtwC",2022,"1RVpxxW4Rpy9sEMAUSZ64Y","Angels",101.007645631542,-7.587140286019,0.617362801159301,0.656117812322066,0.394054739188089,0.314161885169822,0.436682408021471,0.332782560620774,0.501103567774812,0.458655757340299,0.38237999669729,0.461033940533715,0.349580035154242,0.328262341705288,46.2784028579502,37.0682296249253,-40.8650897813037,11.2126067434598,9.00919774400362,-20.701337424458,-10.3304569420262,2.26181248285778,-1.2986952499013,4.87350811902542,-15.103296070271,2.89017233397657,"dream",0
"Siouxsie and the Banshees","The Scream","1978-11-13","3uMr78kOScjc6eLHMYcVl4",1978,"2OwRRgr6rGkO0qYPwkUaoN","Carcass",87.8882798278727,-11.9042953362439,0.0964852035046294,0.40615565595675,0.33782545126553,0.408246835088373,0.38830871047896,0.178291216070276,0.343865885175278,0.146784493987098,0.132631454820449,0.333616139141851,0.100761176888538,0.15811320710956,45.0962588285808,40.4549785600121,-12.8376566204512,-24.4756387719582,53.6699148895671,-35.1993837568882,-13.1932132617551,0.161401014938561,-4.67720114317882,2.4923476494076,-7.02210313754087,6.99030283095218,"dream",0
"Mazzy Star","Música Para El Mejor Padre","2023-03-10","3LCiWIQCBEZoGEhoUysGpU",2023,"5pGtnd3z2EC5uorhgjWDme","Take A Look Around",139.59681487246,-10.0589533520845,0.389678505645992,0.14760983803719,0.274530677749673,0.167652302242053,0.311730190964503,0.174516594713179,0.14351503372407,0.283948276231119,0.177748486627009,0.487987029190588,0.237538055774049,0.330390338564226,48.2786698964687,62.7550551470725,-9.42535268104795,-26.8687359789222,19.8280822894152,-28.2232463164698,-25.0913888931006,-3.90439912490969,20.531008013153,5.02846733569148,-6.04443191422551,21.3349900411798,"dream",0
"Siouxsie and the Banshees","Through The Looking Glass (Remastered And Expanded)","1987-03-02","7kEqVGkLoruahp34YW16oe",1987,"3C7bG20iFcrvGjeNxQ8mqm","The Passenger - Loco-Motion Mix",123.998865389084,-5.20792545552758,0.639159878045553,0.466264241703316,0.366539641356755,0.306083102208472,0.405320177470267,0.45337438731174,0.366103343167424,0.4571794089362,0.43880173761825,0.515125124152095,0.360682870340075,0.549689458031505,52.9574500207633,67.4841168646047,-9.57975066939676,-10.5108202941114,-6.31790356970529,-24.6771368708962,-11.5961481760091,10.6807318794303,-0.37750438985186,8.46948140223827,-7.77569138055601,3.79735485393734,"dream",0
"Mazzy Star","Pop Blockbusters 5","2023-03-06","5QFTJhJq3NyNWliIg6PGWL",2023,"3Yprth0E023nzScSXJpKhK","Summer Of Love",111.967499136866,-8.0761286830912,0.387930448234918,0.3019392350585,0.308786085773226,0.191488913775175,0.414879270435284,0.266024477253765,0.237670294923017,0.387794833614575,0.297078113747627,0.566862998248287,0.280731076093522,0.308112968960642,47.9990116577671,-1.07727959080726,10.052431144186,-7.79824597548205,12.1380329864309,-28.1107594969139,15.0937960246523,1.02486036494954,-16.9609003941161,-8.02344827455301,-5.83804268003991,6.24628492668384,"dream",0
"Nico","BBC Peel Session 1971","2020-05-08","3aGw75xzz2hL3KtAAdAdS9",2020,"2gzM4aGJd3jmiiFZ4C3vX4","No One is There - BBC Peel Session 1971",100.695283212335,-20.5476527342073,0.136600492533845,0.164264984976693,0.170223423189314,0.196244542407891,0.683298111814553,0.194599846787252,0.19088247689787,0.0841121564658494,0.107044620618745,0.112250923792853,0.106192028087886,0.405118059793065,37.2872281750669,-58.4240551119576,-58.7692434365315,-29.8478150493155,-16.7733120987347,-27.6324336552861,-13.8622951423783,-9.68693556483821,6.06340610678353,0.0636243148111246,-8.10146175480121,-1.64106143846635,"dream",0
"Citizen","Life in Your Glass World (Deluxe Edition)","2020-01-01","594zr1k2A7pUpXalZ9mx0e",2020,"5ffhweSzmIgVZhhWHMvXyL","Black and Red - Alternative Version",141.113931241419,-10.7416187807927,0.257355350379276,0.286492843199326,0.58793340082745,0.196494075614057,0.542021542764533,0.236051801816035,0.4436010520898,0.336058007918222,0.176946405304568,0.4933791841985,0.182797260322185,0.252590943579553,46.4604869334954,-20.6495616926801,56.1647611976053,4.38036254207806,42.3554395173188,-26.6544079652043,-1.70816655360424,-2.83069066491493,-6.01990674080265,-6.12364514720246,-5.54590043906673,2.44859377016919,"dream",0
"Angel Olsen","Half Way Home","2012-09-04","2CQY5a9aqLxICQjFfsMIOf",2012,"5FG22lvPM2WkkA4FxAMsda","Lonely Universe",104.225222303697,-5.95288910920995,0.356525394340086,0.386785085760623,0.65103431244687,0.330442404073636,0.280893437494137,0.261369166668638,0.293279318127163,0.262746954926659,0.220470877061558,0.350547284636184,0.242045682330858,0.401544486055485,51.3427048772945,74.8266407707219,6.96632159657359,-15.2491571307305,-13.0191552058294,-21.3218590375693,-12.1908357784351,-0.0982188517395936,-0.105854280966895,-0.603067340012508,-9.37440183617968,-4.59794017269697,"dream",0
"Yo La Tengo","They Shoot, We Score","2008-01-01","0U43jFC9ahFCS22nTYQJP2",2008,"5K2QyluwHBIo0r6TIhSyjS","Pharaoh Blues",110.109563442198,-7.18179518804541,0.308261235489145,0.367004443261082,0.337554156961381,0.494307386676567,0.287837171804649,0.327084503492795,0.292449902913559,0.462055570468948,0.392305982352915,0.239426103405836,0.408164083730352,0.322414795437603,50.0759121248259,78.0679771376516,-36.4311430670258,-30.4735773806053,1.19722749935474,-39.4416546848934,-6.01211672626571,5.02746136480851,-0.384749424343909,6.23474221141717,-6.95684493856607,3.68606029460091,"dream",0
"Cocteau Twins","Four-Calendar Café","1993-01-01","3aMgJOIfU8ibRo76T27hbR",1993,"3nlecHi01wID3NcjAoPKhp","Know Who You Are At Every Age",152.597111036661,-4.39098012677299,0.427672240406216,0.5728241222458,0.323789842812235,0.286014117996034,0.319654220352726,0.432625777129944,0.557162472738941,0.455757993475816,0.570034716264252,0.457707254441548,0.384344685758961,0.358338057487344,53.2737711284847,99.7306376692665,-3.87827084668318,-10.6022746057428,-17.0031614371367,-28.8624426216079,2.70538009102005,11.5543729841723,-6.16915427550792,1.87068999592746,-13.5654037480876,0.446815022446646,"dream",0
"Slowdive","Cowboy","2021-09-13","16857x9DfwWUkDJxnLBU1J",2021,"7hwC1rzbuVs05lqfjYnvu9","Hyde and Seek (interlude)",99.656904456511,-10.5863321016901,0.165717905537423,0.129184696344997,0.155603101005553,0.646231831040554,0.168709337389025,0.159470253622866,0.0682764931559964,0.149439789182173,0.251600725164963,0.155884850717413,0.549388401468837,0.13196067049197,45.9945672324054,-17.1986604321841,-48.0890946959645,-21.4264728642696,10.6793439575309,-27.7288712700628,5.19218469072061,-8.48030402606626,-0.972789594221217,-4.35117013205777,-11.5201435920237,-1.38266784650088,"dream",0
"The Sundays","Dig! Throwback","2021-03-12","4EgDGZtlIpkFu9XNG2tis2",2021,"3Z0DCuoEdAeqrdXNcXkrYQ","Groove Is In the Heart",107.116991344265,-13.5856133083096,0.412352919937146,0.191709122461148,0.343534501278019,0.162280439665437,0.412885529622914,0.305465054468782,0.215930873554924,0.459172968374466,0.164345741763341,0.287982621189546,0.153507272730502,0.350670279567,41.8505764769464,4.80422616460851,45.545548064965,4.0504670742468,40.852608248999,-19.9433235337725,-10.7110100562092,-3.15066286882554,-15.8884926433687,-7.66131247914654,-10.5250006485197,0.448454121984498,"dream",0
"Joyce Manor","Million Dollars to Kill Me","2018-09-21","0yHY93oe7dloYDify7BS18",2018,"0QgFOAzpGS2YshBXpra6Go","Gone Tomorrow",75.9723183351966,-13.8278256643121,0.341292899835722,0.101592487189141,0.228715358602329,0.643083279031181,0.110946655905165,0.386115302959344,0.121630393575653,0.498910828524225,0.397968080414099,0.131468735399783,0.326795280388564,0.131409363999381,43.3308485842584,-18.9937730617398,47.5212290434913,-1.01856009031672,32.6051689445883,-28.9201579816511,-18.144075048312,-2.29294784865482,-16.9424147645981,-8.89408911995795,-0.599803853813318,10.2700478496068,"dream",0
"Mazzy Star","Glow Up","2023-03-21","13ChcMdi2bSsXgKWxuLZw0",2023,"2afQMMzSTHDUtiOrbTfa5K","Royals",190.549345366292,-10.9164943874262,0.435772455518108,0.384204657041219,0.258469989190438,0.411827399220623,0.698071265354905,0.408097173427066,0.383238265896053,0.361798075769642,0.574744522114282,0.526549479949135,0.360696203747494,0.602152843435927,47.2147097239873,88.8865751170637,22.3719759075739,-6.4232810685312,-27.6597222182194,-18.3568006556159,-11.5113443105987,3.10647501340416,-17.9405506033502,-2.66719487918815,-4.67478647977936,-13.9943345814663,"dream",0
"Day Wave","Crush","2020-04-24","244pYOLAY2u4Q7iQQJUOJ7",2020,"3d4aNUi9QZBcEB4fiwH14f","Empty",98.032867125264,-9.98505367434477,0.372260599850161,0.499569003981227,0.231061691211984,0.235979961992668,0.337088199324907,0.221281736569652,0.285798536038734,0.249533031757736,0.442974405737816,0.452000655397709,0.286403906982145,0.372309936716068,46.6603476030908,45.9429870889519,3.66309913592948,-6.48342508137984,-7.59012852373332,-14.8771079663492,5.17878021830148,6.22681283240036,-10.094743391877,1.4660387846319,-13.0074750021255,2.08333409766251,"dream",0
"Whirr","Distressor","2012-06-19","4Mk9GyIiXwZg9KZN1UvTA2",2012,"1EEkWcNT8ZawwniQUvN34g","Meaningless Demo",95.3808753236898,-12.4309444861337,0.43133541967207,0.23939967035712,0.350334117305564,0.159252579171983,0.440350681682808,0.395375605196055,0.239489973997978,0.451453979085717,0.287379767830347,0.305050762919307,0.224633090764079,0.348300395852362,44.1904411953998,-5.32730367627248,-10.2526490739205,-21.1029544769028,47.342696885315,-30.6419216359647,-7.04145777680518,-1.80565665750396,-7.6261432544634,-0.227314350059685,-9.33631265744386,11.9030639896379,"dream",0
"Mazzy Star","Women’s History Month 2023","2023-03-10","000KtXuDxDYmcMCakp56UT",2023,"5D6g38qVoi5GrAnVfHqgLX","Shake It Out",81.1170891450173,-8.31121177401189,0.195540558896965,0.0970079941370678,0.207553582121538,0.426576620140601,0.0975878241628869,0.217250903870996,0.088850226515132,0.363300895274635,0.302894914239852,0.0902647752485688,0.285229792548602,0.0829123926713712,49.4998381419867,-21.1520437062404,-12.2807639476239,-16.1681830733669,18.3823784742751,-32.7157698020349,-3.0302096770188,-4.51378237869528,-12.1905651489089,-4.06275818649004,-6.83466776412096,2.99935381960255,"dream",0
"Pavement","Brighten the Corners: Nicene Creedence Ed.","2008-12-09","2z8iibF0hCuBb9h9gYkuO7",2008,"10w9aorg0Evm4K9jI8c8Zj","Roll With The Wind - B-side",96.9408214667178,-12.9217679022791,0.461187505131895,0.247013959883564,0.256139053004438,0.237743649310721,0.21774326949239,0.327748082604447,0.214244032481172,0.398172232677958,0.261721646332579,0.224120321030791,0.205565440700448,0.244810581903323,40.9116759809778,-5.06813562853263,5.8020050694662,0.0248049308942374,31.5987921457127,-7.75632724409275,-21.7426428169032,-1.72443538677514,-1.94688335388747,-3.47238756889517,-13.6067551678559,8.2236583090703,"dream",0
"Washed Out","Mister Mellow","2017-06-30","0UmaQi9j6xTCzT1SaaLADk",2017,"5UUg2hnupvzzPK4lNuBwzj","Zonked",162.277193840847,-3.15586917312324,0.466686229227742,0.484998454108716,0.277168785120003,0.30211041611349,0.418459354978962,0.374502430070386,0.695582685259137,0.381378424921383,0.46860922626846,0.326376151359653,0.481288984876976,0.590674669757983,55.4124051651182,58.5318765541981,25.6753161803346,-4.70607033344425,0.202890546801281,-29.8032904010688,-4.73543602763351,8.88272261070792,-7.40096502806041,-0.911663405043762,-8.3625353911144,-5.09856056791668,"dream",0
"Catching Flies","GLY","2021-07-14","76inXimCvUjn4MjKXEukuB",2021,"1Co5vjRgCpnnqVf56bahni","GLY - DJ BORING’s Sunrise Mix - Extended Mix",89.9920274440165,-7.75787953019666,0.507571203002968,0.324330368314704,0.563489664551878,0.179350402264253,0.239348398683817,0.163327773290175,0.332583190381067,0.449633583661472,0.212395041933446,0.44657116979594,0.20253082397496,0.245458293483653,50.0347833628542,29.1412460997373,7.77325107340222,-7.31369008221851,12.8817974407792,-27.7572037316682,-4.48200310713075,-8.34942782869805,-10.6805978454502,-7.10535728314936,-2.83526308716644,-1.71339962650769,"dream",0
"Echo & the Bunnymen","Do It Clean : Crocodiles / Heaven Up Here Live","2011-11-07","6cnOzh4FlohdJjnWBnmbjP",2011,"1BRNnlqmQSzuGo5RhxBq1S","Going Up",84.4114451389396,-8.53736975090192,0.55331386860468,0.584053264124879,0.525787644672742,0.220939589838459,0.224230305115803,0.180281369281123,0.229827315526304,0.302694355368448,0.243842249989716,0.279484473422111,0.230660952453389,0.273601302351619,44.9530665088643,18.2316180673845,-41.63627963684,-3.72591235873515,19.2290181020112,-6.92212473355112,-4.43348703550301,-4.29763709021098,3.7779898278404,4.04581493582235,-21.4620823252709,-8.54063411623352,"dream",0
"Alvvays","Blue Rev","2022-10-07","2uG2lAc731VgdGtFNI8fRV",2022,"1SsfFhVzxsRKJrYJRPyoj9","Tile By Tile",145.889729483571,-2.79839332551152,0.501002847340949,0.348366489134457,0.381987909687255,0.306911027310648,0.320655609221071,0.384422952174082,0.279992763219289,0.429879339068094,0.30378224851788,0.272107754495244,0.321868062932803,0.343874001033738,54.8552926717133,79.892762903517,12.317203051853,-11.7399836503268,-13.1997488397693,-16.5240070891832,4.18594956999307,4.98247714013273,-12.5664392665885,2.92947327078775,-12.4685658170154,-1.29345021093536,"dream",0
"Nico","The Velvet Underground & Nico 45th Anniversary","1967-03-12","4xwx0x7k6c5VuThz5qVqmV",1967,"4PINSJIlBWsnVeveicq1S8","I'll Be Your Mirror",81.0034373179377,-4.47892678992992,0.412320147566938,0.334627335395118,0.309299677629623,0.564838697107745,0.375114971798683,0.339851926562686,0.320990792275467,0.326510307968484,0.23271342968079,0.226420121644631,0.413298649461947,0.246865415162097,52.5264358064482,57.1534449659123,-19.68676655359,-12.1118197852206,-7.68048889097878,-33.5291083220745,-9.21028532545111,2.52281851834443,-0.136213304667359,0.705934482940756,-4.5590418675521,4.90586260057175,"dream",0
